ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
"02","3","07","319","2018","09","15","3","3","2","6","0","0","1","0","0","1","0","0",562054.20030000003,5944784.19930000044,9.93879011800,53.64814032400
"02","3","06","318","2018","06","19","3","3","5","3","0","1","1","0","0","0","0","0",563038.39569999999,5940896.70679999981,9.95288978400,53.61308487800
"02","3","06","318","2018","08","18","2","3","2","6","1","0","1","0","0","0","0","1",563315.20759999997,5944736.89510000031,9.95785479400,53.64756410600
"02","3","06","318","2018","05","21","4","3","3","6","1","0","1","0","0","0","0","0",562285.42900000000,5941900.38790000044,9.94171036600,53.62219530900
"02","3","06","318","2018","09","15","4","3","8","1","0","1","1","0","0","0","0","0",562855.94360000000,5941401.66029999964,9.95023415700,53.61764495000
"02","3","06","318","2018","07","13","3","3","2","6","0","0","1","0","0","0","0","0",562971.17909999995,5940979.52240000013,9.95189063300,53.61383724800
"02","3","07","319","2018","08","19","3","3","1","6","0","0","1","0","0","0","0","0",561775.80350000004,5942479.59750000015,9.93412127700,53.62746119800
"02","3","07","319","2018","07","14","2","3","1","2","0","0","1","0","0","1","0","0",561583.07319999998,5942667.48369999975,9.93124457500,53.62917249100
"02","3","07","319","2018","11","05","3","3","2","6","1","0","1","0","0","0","0","0",562666.92709999997,5944946.20139999967,9.94809105900,53.64952323800
"02","3","07","319","2018","09","12","6","3","3","6","0","0","1","0","1","0","0","0",561709.64930000005,5944601.87829999998,9.93354213100,53.64654251300
"02","3","06","318","2018","11","13","6","3","0","7","0","0","0","0","1","0","0","1",563256.70369999995,5940710.78220000025,9.95615147500,53.61138761100
"02","3","06","318","2018","07","19","2","3","5","3","0","1","1","0","0","0","0","0",561941.60990000004,5942375.49330000021,9.93660737400,53.62650599600
"02","3","07","319","2018","08","04","1","3","2","6","1","0","1","0","0","0","0","0",561307.52309999999,5943886.62750000041,9.92731862800,53.64016163000
"02","3","06","318","2018","11","16","5","3","5","3","0","1","1","0","0","0","0","0",562838.57149999996,5941417.26889999956,9.94997472100,53.61778731400
"02","3","07","319","2018","10","07","4","3","2","6","0","0","1","0","0","0","0","0",561504.16599999997,5944604.93209999986,9.93043464000,53.64659415300
"02","3","06","318","2018","12","01","4","3","8","1","2","0","1","0","0","0","0","1",564474.81250000000,5944556.77429999970,9.97535757900,53.64580371800
"02","3","07","319","2018","09","17","4","3","2","6","0","0","1","0","0","1","0","0",561876.25690000004,5944698.66660000011,9.93608146300,53.64739269600
"02","3","06","318","2018","07","09","3","3","4","3","0","1","1","0","0","0","0","0",562855.13269999996,5941402.77149999980,9.95022212400,53.61765503400
"02","3","07","319","2018","10","13","2","3","2","6","0","0","1","0","0","0","0","0",561486.94460000005,5944448.54420000035,9.93014322300,53.64519067800
"02","3","07","319","2018","12","07","6","3","2","6","0","0","1","0","0","0","0","1",561668.39300000004,5944594.31379999965,9.93291659700,53.64647939300
"02","3","06","318","2018","10","18","6","2","2","6","1","0","1","0","0","0","0","0",562382.88450000004,5941763.10390000045,9.94315609500,53.62094990000
"02","3","06","318","2018","01","08","3","3","5","3","0","1","1","0","0","0","0","0",563424.17400000000,5942440.71719999984,9.95903482500,53.62691469000
"02","3","06","318","2018","01","15","6","3","5","3","0","0","1","0","0","0","0","1",563477.13139999995,5940818.64539999980,9.95950479700,53.61233034200
"02","3","06","318","2018","02","09","6","3","5","3","0","1","1","0","0","0","0","0",562150.86580000003,5942736.72080000024,9.93984316300,53.62972764700
"02","3","06","318","2018","01","11","5","3","5","3","0","1","1","0","0","0","0","0",562874.92460000003,5942000.05599999987,9.95064189700,53.62302060500
"02","3","06","318","2018","02","18","2","3","2","6","2","1","1","0","0","0","0","2",562819.27769999998,5942639.56170000043,9.94992973200,53.62877467800
"02","3","06","318","2018","03","09","5","3","6","2","0","0","1","1","0","0","0","0",562472.29590000003,5943681.85709999967,9.94489288000,53.63818356300
"02","4","03","406","2018","02","13","7","3","1","5","0","0","1","0","0","0","0","0",565118.08900000004,5939997.44900000002,9.98413352000,53.60474869600
"02","3","07","319","2018","02","12","3","3","1","6","0","0","1","0","0","0","1","1",561364.94629999995,5944257.29310000036,9.92826021400,53.64348617400
"02","3","06","318","2018","03","21","4","3","4","7","2","0","1","0","0","0","0","1",563052.59699999995,5942087.75019999966,9.95334558100,53.62378737100
"02","4","03","406","2018","03","14","6","3","2","6","0","0","1","0","0","0","0","0",564028.84699999995,5940899.51669999957,9.96785971600,53.61299000700
"02","4","03","406","2018","03","21","2","2","6","4","2","0","0","1","0","0","1","1",564380.51150000002,5940871.80889999960,9.97316890700,53.61269789100
"02","3","06","318","2018","03","12","2","3","0","3","0","1","0","1","0","0","0","0",563212.35889999999,5942215.75600000005,9.95578678000,53.62491852700
"02","3","06","318","2018","04","20","6","3","6","4","1","0","1","1","0","0","0","0",564019.91660000000,5942778.19340000022,9.96811104300,53.62987515000
"02","3","06","318","2018","04","13","6","3","0","7","0","0","0","0","1","0","0","0",563289.40720000002,5940532.40259999968,9.95660949000,53.60978051900
"02","3","06","318","2018","04","13","3","3","5","3","0","1","1","0","0","0","0","1",563229.89229999995,5944151.12860000040,9.95644518300,53.64231002400
"02","3","06","318","2018","04","09","3","3","5","3","0","0","1","0","0","1","0","0",563913.79410000006,5943327.54480000027,9.96661935300,53.63482524300
"02","3","06","318","2018","04","07","5","3","5","3","0","1","1","0","0","0","0","0",562539.47320000001,5943809.49260000046,9.94593444800,53.63932263000
"02","3","06","318","2018","05","17","6","3","2","6","0","0","1","0","0","0","0","0",562765.54139999999,5943555.12310000043,9.94930197300,53.63700949000
"02","3","06","318","2018","04","16","7","3","8","1","0","0","0","0","1","0","0","0",562415.83550000004,5942659.60759999976,9.94383396300,53.62900308800
"02","3","06","318","2018","05","16","2","3","2","6","0","0","1","0","0","0","0","0",563144.44270000001,5941908.50619999971,9.95469770600,53.62216539500
"02","3","06","318","2018","05","08","3","2","4","2","0","0","1","0","0","0","0","0",563148.50589999999,5941962.64929999970,9.95477011100,53.62265150200
"02","4","03","406","2018","05","19","3","3","3","6","0","1","1","0","0","0","0","0",565023.40700000001,5940565.75299999956,9.98282140400,53.60986790700
"02","4","03","406","2018","05","13","3","3","0","4","0","0","0","1","0","0","1","0",564369.95499999996,5940872.11789999995,9.97300942600,53.61270196500
"02","3","06","318","2018","05","16","1","3","3","7","0","0","1","0","0","0","0","0",562940.80039999995,5941472.65490000043,9.95153114700,53.61827280600
"02","3","06","318","2018","05","14","5","3","2","6","0","0","1","0","0","0","0","0",563350.35400000005,5940792.40400000010,9.95758341900,53.61210985000
"02","4","03","406","2018","05","10","3","3","5","3","0","1","1","0","0","0","0","0",564774.36380000005,5941082.47919999994,9.97916519200,53.61454267300
"02","3","06","318","2018","06","12","4","3","9","7","0","0","1","0","0","0","1","0",562154.26910000003,5944033.09960000031,9.94015363700,53.64137813100
"02","3","06","318","2018","06","15","2","3","5","2","0","1","1","0","0","0","0","0",562682.73600000003,5943875.07959999982,9.94811424800,53.63989493600
"02","3","06","318","2018","06","12","6","3","6","7","0","0","1","1","0","0","0","0",562918.52619999996,5943965.64649999980,9.95169850000,53.64068058600
"02","3","06","318","2018","06","08","6","3","0","7","0","1","0","0","1","0","0","1",562180.76679999998,5941533.12719999999,9.94005484000,53.61890707300
"02","3","06","318","2018","06","16","3","3","5","3","0","1","1","0","0","0","0","0",562603.72490000003,5942293.23990000039,9.94660105200,53.62568801600
"02","4","03","406","2018","07","18","5","3","5","3","0","1","1","0","0","0","0","0",565100.74910000002,5940009.13760000002,9.98387394500,53.60485589800
"02","3","06","318","2018","07","05","3","3","5","2","1","0","1","0","1","0","0","0",563468.85999999999,5940816.99749999959,9.95937945200,53.61231653400
"02","3","06","318","2018","07","07","4","3","5","3","0","0","1","0","0","0","0","1",563086.56900000002,5941664.28699999955,9.95377334700,53.61997751300
"02","3","06","318","2018","06","12","7","3","1","5","0","1","1","0","0","0","0","0",562532.93799999997,5942781.35269999970,9.94562895200,53.63008326800
"02","4","03","406","2018","07","16","6","3","5","3","0","1","1","0","0","0","0","0",564417.44949999999,5940776.51630000025,9.97370746500,53.61183693600
"02","4","03","406","2018","07","17","3","3","5","2","0","1","1","0","0","0","0","0",565094.71710000001,5941071.61029999983,9.98400477600,53.61440528000
"02","3","06","318","2018","06","09","5","3","6","4","0","1","0","1","0","0","0","0",562172.02060000005,5941588.03369999956,9.93993359600,53.61940157100
"02","4","03","406","2018","07","21","3","3","6","4","0","1","0","1","0","0","0","0",565056.29299999995,5941031.10400000028,9.98341557100,53.61404601600
"02","3","06","318","2018","08","16","6","3","0","7","0","0","1","0","0","0","0","0",562911.46699999995,5941859.77120000031,9.95116597100,53.62175544200
"02","3","06","318","2018","08","12","2","3","5","3","0","1","1","0","0","0","0","0",562093.94389999995,5943510.15390000027,9.93913688000,53.63668544700
"02","3","06","318","2018","07","19","4","3","5","3","0","1","1","0","0","0","0","0",563045.59809999994,5942095.14439999964,9.95324127200,53.62385466700
"02","3","06","318","2018","07","16","1","3","2","6","0","0","1","0","1","0","0","0",564148.00560000003,5943868.86060000025,9.97027259900,53.63966149200
"02","3","06","318","2018","08","21","4","3","5","3","2","1","1","0","0","0","0","0",563248.66319999995,5941214.54270000011,9.95613224700,53.61591600200
"02","3","06","318","2018","09","18","7","3","2","6","0","0","1","0","0","0","0","0",563173.80669999996,5941964.37139999960,9.95515293600,53.62266392800
"02","3","06","318","2018","09","14","2","3","6","7","0","0","1","1","0","0","0","0",563092.87370000000,5941933.14670000039,9.95392313300,53.62239306100
"02","3","06","318","2018","09","17","3","3","5","3","0","0","1","0","1","0","0","0",563615.44290000002,5940846.63659999985,9.96160087300,53.61256512800
"02","3","06","318","2018","08","03","5","3","1","5","2","1","1","0","0","0","0","0",562806.11800000002,5940658.23249999993,9.94933112100,53.61096954600
"02","4","03","406","2018","09","07","4","3","2","2","0","0","1","0","0","0","0","1",564389.72889999999,5940873.42009999976,9.97330854800,53.61271123800
"02","3","06","318","2018","09","00","6","3","9","5","2","0","1","0","0","0","0","0",562126.02139999997,5943823.26020000037,9.93968450300,53.63949560600
"02","3","06","318","2018","09","12","5","3","0","2","0","1","1","0","0","0","0","0",563081.57779999997,5941655.57650000043,9.95369613500,53.61989983100
"02","3","06","318","2018","09","13","7","3","1","5","0","0","1","0","0","0","0","0",562628.45079999999,5943038.02799999993,9.94712475000,53.63237865400
"02","3","06","318","2018","09","09","5","3","2","6","0","0","1","0","0","0","0","0",562894.03000000003,5942285.37999999989,9.95098836600,53.62558258700
"02","3","06","318","2018","09","10","2","3","2","2","0","0","1","0","0","0","0","0",563454.28689999995,5940814.09410000034,9.95915861200,53.61229220600
"02","3","06","318","2018","09","08","2","3","4","2","0","1","1","0","0","0","0","0",562926.33759999997,5942100.43859999999,9.95143941200,53.62391659200
"02","3","07","319","2018","09","02","1","2","0","1","2","1","0","0","0","0","0","0",561464.18130000005,5942682.33540000021,9.92944991400,53.62931993900
"02","3","06","318","2018","10","10","5","3","1","5","0","1","1","0","0","0","0","0",561963.51690000005,5942778.86280000024,9.93701888800,53.63012859600
"02","4","03","406","2018","10","17","6","3","4","6","0","1","0","0","0","0","0","0",564434.86880000005,5940720.31859999988,9.97395910200,53.61132973400
"02","3","06","318","2018","10","09","5","3","4","2","0","0","1","0","0","0","0","0",563139.80799999996,5941955.37480000034,9.95463714800,53.62258717300
"02","3","06","318","2018","10","08","3","2","1","6","0","0","1","0","1","0","1","0",564102.80519999994,5943766.61600000039,9.96956795300,53.63874814100
"02","4","03","406","2018","10","15","4","3","5","3","0","1","1","0","0","0","0","0",565029.26399999997,5941010.66370000038,9.98300279000,53.61386567200
"02","3","06","318","2018","11","13","5","2","5","3","0","1","1","0","0","0","0","0",563863.10510000004,5941110.97140000015,9.96539810700,53.61491063000
"02","3","07","319","2018","10","16","7","3","2","6","0","0","1","0","0","0","0","0",561366.17590000003,5944262.75000000000,9.92827988900,53.64353507200
"02","4","03","406","2018","11","16","4","3","5","3","0","1","1","0","0","0","0","1",564950.90399999998,5940119.41019999981,9.98163266900,53.60586553400
"02","3","06","318","2018","11","15","5","3","0","7","0","0","0","0","1","0","0","1",564529.48800000001,5944710.01910000015,9.97621637300,53.64717421100
"02","3","06","318","2018","11","07","5","2","6","4","2","0","0","1","0","1","0","1",562926.78159999999,5941940.44739999995,9.95141378500,53.62247865900
"02","3","06","318","2018","12","10","6","3","1","6","0","0","1","0","0","0","0","1",564199.01599999995,5944019.87170000002,9.97107521000,53.64101239900
"02","3","06","318","2018","12","09","6","3","9","1","0","0","0","0","0","0","1","1",562047.65159999998,5941270.06500000041,9.93799027500,53.61655864400
"02","3","07","319","2018","12","13","7","3","3","6","0","0","1","0","0","0","1","1",561448.07169999997,5944429.51119999960,9.92955149700,53.64502418900
"02","4","03","406","2018","12","05","5","3","2","6","2","0","1","0","0","0","0","1",564957.23640000005,5940986.78230000008,9.98190919400,53.61365998200
"02","3","06","318","2018","12","09","4","3","0","1","0","1","0","0","0","0","0","2",563230.29579999996,5941043.61299999990,9.95581992800,53.61438203300
"02","3","06","318","2018","12","15","7","3","6","2","0","0","1","1","0","0","0","1",562904.59270000004,5942098.65429999959,9.95111032100,53.62390316900
"02","3","06","318","2018","12","14","3","2","1","5","0","0","1","0","0","0","0","1",562515.81620000000,5942493.34839999955,9.94531221800,53.62749694600
"02","3","06","318","2018","12","08","2","3","6","4","1","0","1","1","0","0","0","0",563627.83030000003,5942877.09320000000,9.96220304700,53.63081178300
"02","3","01","309","2018","01","09","1","3","5","3","0","1","1","0","0","0","0","0",564517.60340000002,5936498.74299999978,9.97433619900,53.57337927900
"02","3","03","313","2018","02","08","2","2","6","5","0","0","1","0","0","0","1","0",565749.63489999995,5936723.97369999997,9.99298656100,53.57525050900
"02","3","03","313","2018","03","18","3","3","3","6","1","1","1","0","0","0","0","0",565345.98129999998,5936428.28639999963,9.98682948000,53.57264354000
"02","3","02","311","2018","02","11","6","3","2","6","0","0","1","0","0","0","1","0",564905.48289999994,5936401.71360000037,9.98017279500,53.57245940600
"02","3","04","315","2018","03","17","2","3","6","4","0","0","1","1","0","0","0","0",564376.20310000004,5937008.33789999969,9.97230620700,53.57797651300
"02","3","02","312","2018","03","16","2","3","3","6","0","1","1","0","0","0","0","0",565465.90190000006,5936397.44759999961,9.98863371300,53.57235143400
